timestamp,aqi,pm2_5,pm10,no2,so2,co,no,o3,nh3,hour,day,month,aqi_change_rate
2025-03-23 15:00:00,5.0,46.3,53.58,9.0,21.46,580.79,0.63,228.88,11.27,15,23,3,0.0
2025-03-23 16:00:00,5.0,48.42,56.37,12.85,24.32,640.87,0.66,228.88,11.78,16,23,3,0.0
2025-03-23 17:00:00,5.0,50.3,59.26,19.19,26.23,741.0,0.5,223.16,12.92,17,23,3,0.0
2025-03-23 18:00:00,4.0,71.05,88.48,66.49,28.85,1602.17,0.25,157.36,24.32,18,23,3,-1.0
2025-03-23 19:00:00,5.0,115.16,148.95,126.12,31.47,2937.32,0.0,67.23,42.56,19,23,3,1.0
2025-03-23 20:00:00,5.0,164.61,214.96,160.4,31.95,3952.03,2.57,11.98,58.77,20,23,3,0.0
2025-03-23 21:00:00,5.0,200.04,258.98,143.95,29.09,4219.06,11.06,0.36,76.0,21,23,3,0.0
2025-03-23 22:00:00,5.0,210.88,267.2,109.67,24.56,3791.81,12.41,0.2,86.13,22,23,3,0.0
2025-03-23 23:00:00,5.0,192.02,237.43,79.51,19.55,2964.02,9.83,0.32,83.09,23,23,3,0.0
2025-03-24 00:00:00,5.0,163.03,195.86,59.63,14.42,2269.74,5.7,0.77,69.92,0,24,3,0.0
2025-03-24 01:00:00,5.0,149.67,177.22,47.98,11.32,1976.01,4.75,1.04,61.81,1,24,3,0.0
2025-03-24 02:00:00,5.0,143.79,169.81,40.78,9.42,1815.8,3.58,1.48,59.28,2,24,3,0.0
2025-03-24 03:00:00,5.0,146.86,173.43,38.04,8.23,1762.39,3.24,1.5,58.26,3,24,3,0.0
2025-03-24 04:00:00,5.0,154.65,182.71,37.36,7.63,1789.09,3.74,1.16,55.73,4,24,3,0.0
2025-03-24 05:00:00,5.0,164.24,194.25,37.36,7.57,1842.5,5.36,0.65,44.08,5,24,3,0.0
2025-03-24 06:00:00,5.0,173.09,206.41,35.99,7.99,1949.31,9.39,0.21,36.48,6,24,3,0.0
2025-03-24 07:00:00,5.0,202.93,245.13,39.76,11.44,2616.88,27.49,0.41,42.05,7,24,3,0.0
2025-03-24 08:00:00,5.0,245.44,297.51,51.41,16.21,3738.4,58.11,4.25,51.17,8,24,3,0.0
2025-03-24 09:00:00,5.0,236.42,282.06,81.57,20.5,3791.81,39.34,27.54,54.21,9,24,3,0.0
2025-03-24 10:00:00,5.0,277.36,325.24,105.56,24.08,4219.06,24.36,82.25,61.81,10,24,3,0.0
2025-03-24 11:00:00,5.0,355.14,406.22,112.41,28.13,4646.3,11.51,211.72,62.32,11,24,3,0.0
2025-03-24 12:00:00,5.0,103.39,120.1,18.85,35.76,1121.52,1.59,240.33,21.03,12,24,3,0.0
2025-03-24 13:00:00,5.0,76.1,90.42,10.45,28.61,774.38,0.82,240.33,18.75,13,24,3,0.0
2025-03-24 14:00:00,5.0,76.6,90.92,10.54,28.61,754.36,0.71,248.91,18.49,14,24,3,0.0
2025-03-24 15:00:00,5.0,83.16,99.24,18.34,33.86,894.55,1.03,254.63,19.76,15,24,3,0.0
2025-03-24 16:00:00,5.0,97.86,117.6,38.04,42.92,1295.09,1.54,248.91,24.32,16,24,3,0.0
2025-03-24 17:00:00,5.0,111.72,135.53,66.49,50.54,1789.09,1.29,223.16,29.89,17,24,3,0.0
2025-03-24 18:00:00,5.0,149.29,184.39,126.12,52.93,2910.61,0.37,143.05,46.61,18,24,3,0.0
2025-03-24 19:00:00,5.0,225.05,280.18,194.67,52.93,4539.49,0.08,47.92,71.94,19,24,3,0.0
2025-03-24 20:00:00,5.0,306.03,382.17,227.57,52.93,6034.85,12.41,1.7,95.25,20,24,3,0.0
2025-03-24 21:00:00,5.0,356.0,442.04,202.89,46.25,6462.1,22.35,0.02,110.45,21,24,3,0.0
2025-03-24 22:00:00,5.0,338.43,417.6,149.43,35.29,5500.79,20.56,0.02,107.41,22,24,3,0.0
2025-03-24 23:00:00,5.0,266.98,325.77,95.96,24.32,3845.21,15.65,0.07,89.17,23,24,3,0.0
2025-03-25 00:00:00,5.0,178.92,215.95,61.69,15.14,2349.85,4.69,1.32,63.84,0,25,3,0.0
2025-03-25 01:00:00,5.0,138.66,166.08,42.84,10.01,1695.63,1.2,5.14,51.68,1,25,3,0.0
2025-03-25 02:00:00,5.0,124.84,148.59,32.56,7.33,1428.6,0.28,11.18,45.6,2,25,3,0.0
2025-03-25 03:00:00,5.0,123.37,146.37,29.82,6.44,1361.85,0.11,15.38,37.49,3,25,3,0.0
2025-03-25 04:00:00,5.0,125.56,148.03,29.13,6.38,1375.2,0.05,19.31,29.13,4,25,3,0.0
2025-03-25 05:00:00,5.0,126.23,147.83,28.45,6.91,1348.5,0.02,25.75,22.29,5,25,3,0.0
2025-03-25 06:00:00,5.0,119.62,139.82,26.05,8.82,1255.04,0.0,44.35,18.49,6,25,3,0.0
2025-03-25 07:00:00,5.0,133.77,158.98,41.47,11.21,1602.17,0.44,31.83,23.31,7,25,3,0.0
2025-03-25 08:00:00,5.0,161.13,194.37,61.01,14.31,2349.85,12.07,16.09,31.41,8,25,3,0.0
2025-03-25 09:00:00,5.0,188.61,228.55,69.23,17.4,3097.53,27.49,22.89,43.06,9,25,3,0.0
2025-03-25 10:00:00,5.0,210.86,253.18,77.46,20.03,3311.16,20.56,62.23,52.69,10,25,3,0.0
2025-03-25 11:00:00,5.0,235.89,276.35,67.17,21.93,3017.43,8.16,168.8,52.69,11,25,3,0.0
2025-03-25 12:00:00,5.0,80.11,98.77,11.14,20.03,787.73,1.02,205.99,18.49,12,25,3,0.0
2025-03-25 13:00:00,5.0,57.68,80.54,7.2,16.93,547.41,0.69,191.69,13.3,13,25,3,0.0
2025-03-25 14:00:00,5.0,52.78,78.89,7.37,16.21,514.03,0.64,185.97,12.16,14,25,3,0.0
2025-03-25 15:00:00,4.0,56.25,85.29,20.05,19.07,714.3,0.35,164.51,15.83,15,25,3,-1.0
2025-03-25 16:00:00,4.0,64.99,97.18,36.67,20.98,1028.06,0.52,135.9,22.29,16,25,3,0.0
2025-03-25 17:00:00,4.0,68.79,102.26,47.98,18.36,1214.98,0.35,110.15,26.09,17,25,3,0.0
2025-03-25 18:00:00,4.0,70.56,104.73,49.35,15.5,1228.33,0.06,95.84,28.12,18,25,3,0.0
2025-03-25 19:00:00,5.0,87.56,123.56,47.98,17.17,1335.14,0.0,90.12,34.96,19,25,3,1.0
2025-03-25 20:00:00,5.0,115.39,153.68,45.93,20.98,1508.71,0.0,90.12,43.06,20,25,3,0.0
2025-03-25 21:00:00,5.0,134.07,172.11,39.41,22.89,1548.77,0.0,88.69,48.13,21,25,3,0.0
2025-03-25 22:00:00,5.0,142.04,178.54,37.7,22.65,1548.77,0.0,78.68,49.14,22,25,3,0.0
2025-03-25 23:00:00,5.0,138.0,171.45,37.01,20.03,1482.01,0.0,67.23,46.1,23,25,3,0.0
2025-03-26 00:00:00,5.0,120.05,148.49,31.87,15.74,1255.04,0.0,65.09,41.04,0,26,3,0.0
2025-03-26 01:00:00,5.0,104.22,129.16,25.02,12.28,1068.12,0.0,67.23,38.5,1,26,3,0.0
2025-03-26 02:00:00,5.0,97.52,120.02,20.22,10.25,974.66,0.0,69.38,38.0,2,26,3,0.0
2025-03-26 03:00:00,5.0,97.41,118.15,18.51,9.54,961.3,0.0,70.1,37.49,3,26,3,0.0
2025-03-26 04:00:00,5.0,101.06,120.75,17.82,8.94,974.66,0.0,70.1,38.5,4,26,3,0.0
2025-03-26 05:00:00,5.0,105.39,124.85,17.31,8.11,988.01,0.0,72.96,38.5,5,26,3,0.0
2025-03-27 06:00:00,5.0,76.78,98.87,30.5,13.11,1094.82,0.28,13.05,48.64,6,27,3,0.0
2025-03-27 07:00:00,5.0,91.42,119.68,38.04,16.21,1482.01,7.15,3.31,51.68,7,27,3,0.0
2025-03-27 08:00:00,5.0,114.58,151.7,41.47,20.5,2162.93,28.39,8.49,56.24,8,27,3,0.0
2025-03-27 09:00:00,5.0,133.42,177.32,56.21,24.8,2616.88,33.08,23.96,58.26,9,27,3,0.0
2025-03-27 10:00:00,5.0,158.16,207.47,74.03,27.89,2830.51,22.13,68.66,58.77,10,27,3,0.0
2025-03-27 11:00:00,5.0,180.24,234.06,67.17,29.8,2590.18,9.39,164.51,52.69,11,27,3,0.0
2025-03-27 12:00:00,4.0,47.2,87.07,11.82,16.69,674.25,1.56,154.5,13.05,12,27,3,-1.0
2025-03-27 13:00:00,4.0,29.7,62.88,6.08,9.78,420.57,0.89,144.48,7.47,13,27,3,0.0
2025-03-27 14:00:00,3.0,28.37,57.28,6.08,8.11,410.56,0.87,138.76,8.36,14,27,3,-1.0
2025-03-27 15:00:00,3.0,33.9,62.81,7.37,8.46,453.95,0.92,138.76,11.15,15,27,3,0.0
2025-03-27 16:00:00,4.0,38.42,67.0,10.2,10.13,514.03,0.98,143.05,13.17,16,27,3,1.0
2025-03-27 17:00:00,3.0,39.56,68.32,14.57,11.32,580.79,0.79,137.33,14.31,17,27,3,-1.0
2025-03-27 18:00:00,3.0,40.96,70.59,21.93,14.9,687.6,0.22,125.89,16.21,18,27,3,0.0
2025-03-27 19:00:00,3.0,42.24,73.33,25.36,17.88,774.38,0.0,114.44,18.75,19,27,3,0.0
2025-03-27 20:00:00,3.0,36.13,66.86,19.71,13.47,700.95,0.0,113.01,19.25,20,27,3,0.0
2025-03-27 21:00:00,3.0,36.26,66.52,25.7,11.68,881.2,0.0,100.14,22.55,21,27,3,0.0
2025-03-27 22:00:00,3.0,49.7,83.73,42.16,14.9,1295.09,0.0,77.25,29.13,22,27,3,0.0
2025-03-27 23:00:00,4.0,58.17,95.44,53.47,16.93,1562.12,0.0,59.37,32.93,23,27,3,1.0
2025-03-28 00:00:00,4.0,52.34,87.71,53.47,15.74,1468.66,0.0,54.36,30.65,0,28,3,0.0
2025-03-28 01:00:00,3.0,38.71,67.89,37.01,13.35,1081.47,0.0,65.09,28.37,1,28,3,-1.0
2025-03-28 02:00:00,3.0,30.9,55.28,22.96,15.02,781.06,0.0,83.68,26.35,2,28,3,0.0
2025-03-28 03:00:00,2.0,23.07,44.65,16.28,13.83,620.84,0.0,95.84,25.59,3,28,3,-1.0
2025-03-28 04:00:00,2.0,19.3,36.93,15.94,12.4,600.81,0.0,91.55,27.36,4,28,3,0.0
2025-03-28 05:00:00,2.0,16.92,31.5,16.11,13.11,580.79,0.0,89.41,26.35,5,28,3,0.0
2025-03-28 06:00:00,2.0,16.27,30.04,18.34,13.71,600.81,0.0,85.83,26.6,6,28,3,0.0
2025-03-28 07:00:00,2.0,19.56,35.06,26.39,13.95,767.71,0.47,79.39,27.11,7,28,3,0.0
2025-03-28 08:00:00,2.0,22.89,40.95,33.93,14.54,988.01,4.3,78.68,25.59,8,28,3,0.0
2025-03-28 09:00:00,2.0,20.94,39.57,30.5,17.17,974.66,6.43,90.12,21.53,9,28,3,0.0
2025-03-28 10:00:00,3.0,22.77,42.57,26.39,19.79,921.25,6.26,104.43,20.27,10,28,3,1.0
2025-03-28 11:00:00,3.0,24.8,44.36,20.73,21.22,801.09,4.41,130.18,18.24,11,28,3,0.0
2025-03-28 12:00:00,4.0,17.1,30.44,10.8,14.78,540.73,1.98,151.63,11.91,12,28,3,1.0
2025-03-28 13:00:00,4.0,16.66,27.49,8.91,13.23,480.65,1.49,161.65,9.75,13,28,3,0.0
2025-03-28 14:00:00,4.0,18.69,29.0,9.17,14.66,487.33,1.38,170.23,9.37,14,28,3,0.0
2025-03-28 15:00:00,4.0,19.49,29.21,9.51,17.17,473.98,1.23,174.52,8.99,15,28,3,0.0
2025-03-28 16:00:00,4.0,18.76,28.08,11.14,19.79,467.3,1.16,171.66,8.99,16,28,3,0.0
2025-03-28 17:00:00,4.0,15.78,24.64,13.88,19.07,480.65,0.94,160.22,9.25,17,28,3,0.0
2025-03-28 18:00:00,3.0,17.66,29.02,26.39,15.97,694.27,0.43,134.47,13.05,18,28,3,-1.0
2025-03-28 19:00:00,3.0,26.85,44.55,38.73,15.97,1001.36,0.0,104.43,20.27,19,28,3,0.0
2025-03-28 20:00:00,3.0,36.65,59.88,44.55,20.03,1174.93,0.0,87.26,25.84,20,28,3,0.0
2025-03-28 21:00:00,3.0,42.6,68.57,43.53,23.37,1188.28,0.0,82.25,29.13,21,28,3,0.0
2025-03-28 22:00:00,3.0,42.99,69.83,37.01,20.5,1094.82,0.0,85.83,30.4,22,28,3,0.0
2025-03-28 23:00:00,3.0,39.78,65.81,29.13,14.07,947.95,0.0,92.98,30.15,23,28,3,0.0
2025-03-29 00:00:00,3.0,34.92,56.88,21.08,9.3,787.73,0.0,101.57,28.63,0,29,3,0.0
2025-03-29 01:00:00,3.0,33.02,50.67,14.39,7.15,674.25,0.0,104.43,28.88,1,29,3,0.0
2025-03-29 02:00:00,3.0,33.42,48.1,12.34,6.5,654.22,0.0,98.71,30.91,2,29,3,0.0
2025-03-29 03:00:00,3.0,33.03,45.93,12.34,6.97,667.57,0.0,90.84,32.17,3,29,3,0.0
2025-03-29 04:00:00,3.0,32.07,43.55,12.51,8.58,680.92,0.0,86.55,31.66,4,29,3,0.0
2025-03-29 05:00:00,3.0,31.52,42.16,12.85,9.54,687.6,0.0,84.4,32.17,5,29,3,0.0
2025-03-29 06:00:00,3.0,30.18,40.23,13.71,9.54,687.6,0.0,82.97,33.44,6,29,3,0.0
2025-03-29 07:00:00,3.0,30.3,41.23,17.82,9.89,754.36,0.34,82.97,32.93,7,29,3,0.0
2025-03-29 08:00:00,3.0,30.11,42.29,20.73,10.61,821.11,2.24,90.84,29.64,8,29,3,0.0
2025-03-29 09:00:00,3.0,29.35,41.8,17.31,11.8,761.03,2.96,108.72,25.33,9,29,3,0.0
2025-03-29 10:00:00,3.0,32.66,45.34,13.19,12.52,700.95,2.37,128.75,23.81,10,29,3,0.0
2025-03-29 11:00:00,4.0,34.88,46.48,9.34,12.99,634.19,1.48,154.5,20.77,11,29,3,1.0
2025-03-29 12:00:00,4.0,23.23,30.62,6.0,11.44,487.33,0.88,165.94,13.55,12,29,3,0.0
2025-03-29 13:00:00,4.0,17.93,23.36,5.36,10.25,427.25,0.78,167.37,10.39,13,29,3,0.0
2025-03-29 14:00:00,4.0,16.3,21.1,5.48,10.13,410.56,0.76,168.8,9.75,14,29,3,0.0
2025-03-29 15:00:00,4.0,14.53,18.79,5.91,10.13,393.87,0.74,168.8,8.99,15,29,3,0.0
2025-03-29 16:00:00,4.0,15.61,20.12,7.97,12.16,420.57,0.81,168.8,9.88,16,29,3,0.0
2025-03-29 17:00:00,4.0,16.81,21.8,11.82,14.07,473.98,0.75,164.51,10.89,17,29,3,0.0
2025-03-29 18:00:00,3.0,22.67,30.75,29.82,16.21,761.03,0.39,138.76,14.95,18,29,3,-1.0
2025-03-29 19:00:00,3.0,34.68,48.85,51.41,19.55,1214.98,0.0,101.57,21.28,19,29,3,0.0
2025-03-29 20:00:00,3.0,46.57,66.78,61.69,19.31,1508.71,0.0,77.25,27.87,20,29,3,0.0
2025-03-29 21:00:00,4.0,52.47,75.71,58.26,15.97,1562.12,0.0,67.95,33.44,21,29,3,1.0
2025-03-29 22:00:00,4.0,52.0,75.37,47.98,12.99,1415.25,0.0,68.66,36.48,22,29,3,0.0
2025-03-29 23:00:00,3.0,45.39,66.74,37.36,10.61,1188.28,0.0,70.81,36.98,23,29,3,-1.0
2025-03-30 00:00:00,3.0,39.57,58.0,32.9,8.46,1054.76,0.0,66.52,37.49,0,30,3,0.0
2025-03-30 01:00:00,3.0,38.41,55.39,31.87,7.39,1028.06,0.0,57.22,38.5,1,30,3,0.0
2025-03-30 02:00:00,3.0,39.16,55.29,29.82,6.74,1001.36,0.0,50.78,39.52,2,30,3,0.0
2025-03-30 03:00:00,3.0,42.5,59.27,30.5,6.32,1028.06,0.0,40.41,41.04,3,30,3,0.0
2025-03-30 04:00:00,3.0,47.56,65.6,32.9,6.26,1094.82,0.01,29.33,42.05,4,30,3,0.0
2025-03-30 05:00:00,4.0,53.09,72.54,35.64,6.62,1174.93,0.05,20.56,43.06,5,30,3,1.0
2025-04-04 06:00:00,3.0,30.18,40.23,13.71,9.54,687.6,0.0,82.97,33.44,6,4,4,-1.0
2025-04-04 07:00:00,3.0,30.3,41.23,17.82,9.89,754.36,0.34,82.97,32.93,7,4,4,0.0
2025-04-04 08:00:00,3.0,30.11,42.29,20.73,10.61,821.11,2.24,90.84,29.64,8,4,4,0.0
2025-04-04 09:00:00,3.0,29.35,41.8,17.31,11.8,761.03,2.96,108.72,25.33,9,4,4,0.0
2025-04-04 10:00:00,3.0,32.66,45.34,13.19,12.52,700.95,2.37,128.75,23.81,10,4,4,0.0
2025-04-04 11:00:00,4.0,34.88,46.48,9.34,12.99,634.19,1.48,154.5,20.77,11,4,4,1.0
2025-04-04 12:00:00,4.0,23.23,30.62,6.0,11.44,487.33,0.88,165.94,13.55,12,4,4,0.0
2025-04-04 13:00:00,4.0,17.93,23.36,5.36,10.25,427.25,0.78,167.37,10.39,13,4,4,0.0
2025-04-04 14:00:00,4.0,16.3,21.1,5.48,10.13,410.56,0.76,168.8,9.75,14,4,4,0.0
2025-04-04 15:00:00,4.0,14.53,18.79,5.91,10.13,393.87,0.74,168.8,8.99,15,4,4,0.0
2025-04-04 16:00:00,4.0,15.61,20.12,7.97,12.16,420.57,0.81,168.8,9.88,16,4,4,0.0
2025-04-04 17:00:00,4.0,16.81,21.8,11.82,14.07,473.98,0.75,164.51,10.89,17,4,4,0.0
2025-04-04 18:00:00,3.0,22.67,30.75,29.82,16.21,761.03,0.39,138.76,14.95,18,4,4,-1.0
2025-04-04 19:00:00,3.0,34.68,48.85,51.41,19.55,1214.98,0.0,101.57,21.28,19,4,4,0.0
2025-04-04 20:00:00,3.0,46.57,66.78,61.69,19.31,1508.71,0.0,77.25,27.87,20,4,4,0.0
2025-04-04 21:00:00,4.0,52.47,75.71,58.26,15.97,1562.12,0.0,67.95,33.44,21,4,4,1.0
2025-04-04 22:00:00,4.0,52.0,75.37,47.98,12.99,1415.25,0.0,68.66,36.48,22,4,4,0.0
2025-04-04 23:00:00,3.0,45.39,66.74,37.36,10.61,1188.28,0.0,70.81,36.98,23,4,4,-1.0
2025-04-05 00:00:00,3.0,39.57,58.0,32.9,8.46,1054.76,0.0,66.52,37.49,0,5,4,0.0
2025-04-05 01:00:00,3.0,38.41,55.39,31.87,7.39,1028.06,0.0,57.22,38.5,1,5,4,0.0
2025-04-05 02:00:00,3.0,39.16,55.29,29.82,6.74,1001.36,0.0,50.78,39.52,2,5,4,0.0
2025-04-05 03:00:00,3.0,42.5,59.27,30.5,6.32,1028.06,0.0,40.41,41.04,3,5,4,0.0
2025-04-05 04:00:00,3.0,47.56,65.6,32.9,6.26,1094.82,0.01,29.33,42.05,4,5,4,0.0
2025-04-05 05:00:00,4.0,53.09,72.54,35.64,6.62,1174.93,0.05,20.56,43.06,5,5,4,1.0
2025-04-06 06:00:00,3.0,34.69,67.98,8.37,1.92,494.22,0.0,28.39,74.86,6,6,4,-1.0
2025-04-06 07:00:00,3.0,35.77,70.5,8.61,2.05,524.55,0.37,25.18,73.64,7,6,4,0.0
2025-04-06 08:00:00,3.0,37.6,74.57,7.59,2.22,561.98,1.89,29.4,66.25,8,6,4,0.0
2025-04-06 09:00:00,3.0,39.27,78.14,6.4,2.41,549.4,1.76,50.23,49.63,9,6,4,0.0
2025-04-06 10:00:00,3.0,45.32,84.67,5.05,2.49,532.92,1.05,78.41,41.63,10,6,4,0.0
2025-04-06 11:00:00,4.0,55.62,96.11,3.67,2.58,516.32,0.55,109.49,36.66,11,6,4,1.0
2025-04-06 12:00:00,3.0,32.41,74.94,1.24,5.96,219.99,0.17,139.78,7.97,12,6,4,-1.0
2025-04-06 13:00:00,3.0,27.2,64.54,0.76,4.06,178.87,0.11,134.51,4.74,13,6,4,0.0
2025-04-06 14:00:00,3.0,25.76,60.52,0.7,3.42,170.86,0.09,131.7,4.25,14,6,4,0.0
2025-04-06 15:00:00,3.0,25.6,59.58,0.72,3.14,169.66,0.09,131.83,4.19,15,6,4,0.0
2025-04-06 16:00:00,3.0,25.39,58.8,0.79,2.93,168.77,0.08,130.22,4.44,16,6,4,0.0
2025-04-06 17:00:00,3.0,25.08,57.99,0.99,2.81,169.36,0.06,128.33,4.93,17,6,4,0.0
2025-04-06 18:00:00,3.0,25.78,57.88,3.23,2.78,207.72,0.05,108.47,12.91,18,6,4,0.0
2025-04-06 19:00:00,3.0,27.44,58.81,6.0,2.9,273.64,0.0,82.66,23.68,19,6,4,0.0
2025-04-06 20:00:00,3.0,29.22,60.21,7.64,3.06,330.08,0.0,67.2,31.94,20,6,4,0.0
2025-04-06 21:00:00,3.0,29.68,58.98,8.28,3.09,356.83,0.0,58.98,38.98,21,6,4,0.0
2025-04-06 22:00:00,3.0,30.0,57.96,8.24,3.14,366.17,0.0,57.94,43.59,22,6,4,0.0
2025-04-06 23:00:00,3.0,29.95,56.41,7.89,3.2,363.31,0.0,59.37,46.16,23,6,4,0.0
2025-04-07 00:00:00,3.0,29.48,53.86,7.26,3.28,348.35,0.0,58.96,46.3,0,7,4,0.0
2025-04-07 01:00:00,3.0,29.85,53.06,7.12,3.45,348.92,0.0,52.85,47.3,1,7,4,0.0
2025-04-07 02:00:00,3.0,30.58,53.54,7.01,3.59,353.94,0.0,46.3,48.78,2,7,4,0.0
2025-04-07 03:00:00,3.0,31.19,54.29,6.86,3.62,357.55,0.0,40.52,49.37,3,7,4,0.0
2025-04-07 04:00:00,3.0,32.14,55.81,6.72,3.69,362.52,0.0,37.07,49.53,4,7,4,0.0
2025-04-07 05:00:00,3.0,33.15,57.97,6.61,3.75,366.81,0.0,34.97,49.1,5,7,4,0.0
2025-04-07 06:00:00,3.0,33.76,60.41,6.57,3.76,371.5,0.0,33.29,47.06,6,7,4,0.0
2025-04-07 07:00:00,3.0,34.99,65.09,7.03,3.95,398.59,0.22,31.83,43.49,7,7,4,0.0
2025-04-07 08:00:00,3.0,36.61,71.35,6.77,4.36,430.31,1.25,38.16,38.99,8,7,4,0.0
2025-04-07 09:00:00,3.0,36.51,78.39,5.48,6.84,371.62,0.96,74.88,29.55,9,7,4,0.0
2025-04-07 10:00:00,3.0,39.05,84.42,4.15,7.08,344.98,0.65,101.63,25.85,10,7,4,0.0
2025-04-07 11:00:00,3.0,44.3,91.51,3.16,6.49,332.84,0.42,125.46,24.63,11,7,4,0.0
2025-04-07 12:00:00,3.0,32.74,79.69,1.06,5.06,186.03,0.14,138.69,7.03,12,7,4,0.0
2025-04-07 13:00:00,3.0,28.11,69.14,0.69,3.26,159.75,0.1,129.28,4.55,13,7,4,0.0
2025-04-07 14:00:00,3.0,26.7,65.32,0.66,2.74,154.25,0.09,125.44,4.3,14,7,4,0.0
2025-04-07 15:00:00,3.0,26.61,64.63,0.75,2.57,155.68,0.09,125.12,4.73,15,7,4,0.0
2025-04-07 16:00:00,3.0,26.82,63.86,1.01,2.62,160.57,0.07,123.52,5.91,16,7,4,0.0
2025-04-07 17:00:00,3.0,27.04,62.94,1.46,2.86,168.11,0.04,121.77,7.28,17,7,4,0.0
2025-04-07 18:00:00,3.0,27.8,62.22,2.81,3.31,192.86,0.01,113.28,11.47,18,7,4,0.0
2025-04-07 19:00:00,3.0,29.28,62.47,4.35,3.79,235.2,0.0,101.51,17.76,19,7,4,0.0
2025-04-07 20:00:00,3.0,30.85,63.22,5.54,4.34,276.72,0.0,93.4,23.37,20,7,4,0.0
2025-04-07 21:00:00,3.0,31.7,62.45,6.77,4.9,311.83,0.0,85.0,28.75,21,7,4,0.0
2025-04-07 22:00:00,3.0,33.2,63.03,8.02,5.52,352.31,0.0,79.41,33.05,22,7,4,0.0
2025-04-07 23:00:00,3.0,35.04,63.67,8.84,5.93,385.98,0.0,75.36,35.45,23,7,4,0.0
2025-04-08 00:00:00,3.0,36.04,62.18,8.72,5.92,394.32,0.0,70.85,37.42,0,8,4,0.0
2025-04-08 01:00:00,3.0,36.83,60.7,8.06,5.72,391.07,0.0,66.54,41.28,1,8,4,0.0
2025-04-08 02:00:00,3.0,37.12,59.07,7.1,5.33,378.58,0.0,62.95,45.21,2,8,4,0.0
2025-04-08 03:00:00,3.0,37.18,57.14,6.37,4.79,367.58,0.0,57.42,47.1,3,8,4,0.0
2025-04-08 04:00:00,3.0,37.77,56.64,6.11,4.28,368.04,0.0,50.6,48.29,4,8,4,0.0
2025-04-08 05:00:00,3.0,38.58,57.43,6.0,3.88,369.89,0.0,45.66,49.12,5,8,4,0.0
2025-04-08 06:00:00,3.0,39.03,58.44,6.03,3.69,374.0,0.0,41.73,48.65,6,8,4,0.0
2025-04-08 07:00:00,3.0,40.65,62.21,6.68,4.11,398.91,0.11,40.01,46.51,7,8,4,0.0
2025-04-08 08:00:00,3.0,43.78,68.35,6.86,5.47,429.81,0.76,48.11,43.31,8,8,4,0.0
2025-04-08 09:00:00,4.0,54.31,84.64,5.33,13.71,398.3,0.6,97.84,36.12,9,8,4,1.0
2025-04-08 10:00:00,4.0,65.48,97.99,4.46,19.91,408.72,0.49,129.42,33.3,10,8,4,0.0
2025-04-08 11:00:00,5.0,78.49,111.64,3.69,23.3,421.91,0.37,158.58,32.4,11,8,4,1.0
2025-04-08 12:00:00,4.0,52.37,92.74,1.49,12.91,250.62,0.15,159.08,12.9,12,8,4,-1.0
2025-04-08 13:00:00,4.0,41.37,84.73,0.97,7.5,194.0,0.1,144.44,7.72,13,8,4,0.0
2025-04-08 14:00:00,3.0,39.11,83.79,0.96,6.35,181.56,0.09,138.82,6.8,14,8,4,-1.0
2025-04-08 15:00:00,3.0,39.02,83.83,1.14,6.08,181.86,0.07,137.97,7.13,15,8,4,0.0
2025-04-08 16:00:00,3.0,39.48,82.59,1.57,6.35,188.94,0.05,135.5,8.48,16,8,4,0.0
2025-04-08 17:00:00,3.0,39.44,80.43,2.23,7.03,199.36,0.02,132.73,10.01,17,8,4,0.0
2025-04-08 18:00:00,3.0,38.91,76.49,3.15,7.88,218.24,0.0,128.08,12.29,18,8,4,0.0
2025-04-08 19:00:00,3.0,40.23,75.08,4.39,9.05,254.69,0.0,124.5,15.44,19,8,4,0.0
2025-04-08 20:00:00,3.0,43.37,76.0,5.62,10.42,304.25,0.0,122.16,18.46,20,8,4,0.0
2025-04-08 21:00:00,3.0,47.04,76.74,6.59,11.43,357.27,0.0,117.7,21.33,21,8,4,0.0
2025-04-08 22:00:00,4.0,52.72,80.43,7.6,12.17,421.4,0.0,113.31,25.2,22,8,4,1.0
2025-04-08 23:00:00,4.0,58.66,84.4,8.03,12.19,469.6,0.0,108.37,28.83,23,8,4,0.0
2025-04-09 00:00:00,4.0,62.4,85.64,7.59,11.07,480.87,0.0,102.53,31.2,0,9,4,0.0
2025-04-09 01:00:00,4.0,64.77,86.16,6.91,9.54,480.59,0.0,96.59,33.46,1,9,4,0.0
2025-04-09 02:00:00,4.0,65.95,86.17,6.18,8.06,472.06,0.0,91.14,35.43,2,9,4,0.0
2025-04-09 03:00:00,4.0,66.02,85.11,5.82,6.55,466.94,0.0,81.61,37.16,3,9,4,0.0
2025-04-09 04:00:00,4.0,66.4,84.83,5.9,5.18,476.66,0.0,69.97,39.4,4,9,4,0.0
2025-04-09 05:00:00,4.0,66.6,85.0,6.23,4.12,489.87,0.0,59.31,41.75,5,9,4,0.0
2025-04-09 06:00:00,4.0,65.46,84.32,6.77,3.41,502.88,0.0,49.25,43.02,6,9,4,0.0
2025-04-09 07:00:00,4.0,64.84,85.62,7.86,3.28,530.71,0.1,41.45,42.89,7,9,4,0.0
2025-04-09 08:00:00,4.0,65.33,88.84,8.17,3.58,553.13,0.79,43.11,43.02,8,9,4,0.0
